MQ2,MQ3,MQ4,MQ6,MQ7,MQ8,MQ135
0.41139,0.78552,0.64164,0.54477,0.33239,1.41529,0.8384
0.41176,0.78452,0.63914,0.54739,0.32964,1.41029,0.83603
0.41226,0.78365,0.63677,0.54689,0.32751,1.40592,0.83515
0.41264,0.7829,0.63389,0.54764,0.32513,1.40029,0.83353
0.41326,0.7819,0.63164,0.54227,0.32313,1.39742,0.83228
0.41339,0.78115,0.62914,0.54714,0.32113,1.39317,0.8309
0.41401,0.78027,0.62689,0.54739,0.31876,1.38892,0.82953
0.41426,0.77952,0.62427,0.54589,0.31726,1.38579,0.8279
0.41464,0.77865,0.62252,0.54764,0.31526,1.38167,0.82715
0.41514,0.7779,0.62064,0.54689,0.31363,1.37892,0.82615
0.41526,0.7764,0.61839,0.54202,0.31188,1.37429,0.82428
0.41551,0.77602,0.61664,0.54352,0.30901,1.37154,0.82378
0.41626,0.7759,0.61439,0.54739,0.30851,1.36879,0.8229
0.41639,0.77552,0.61289,0.54727,0.30701,1.36592,0.8219
0.41576,0.77465,0.61102,0.54477,0.30551,1.36254,0.82078
0.41689,0.77377,0.60902,0.54764,0.30388,1.35979,0.8199
0.41726,0.77352,0.60777,0.54427,0.30263,1.35717,0.81902
0.41689,0.77215,0.60527,0.54727,0.30088,1.35279,0.81727
0.41726,0.77152,0.60352,0.54802,0.29951,1.34954,0.81615
0.41764,0.7709,0.60177,0.54789,0.29788,1.34729,0.81515
0.41801,0.7704,0.60039,0.54789,0.29688,1.34504,0.81427
0.41814,0.7699,0.59877,0.54364,0.29563,1.34279,0.81352
0.41839,0.7694,0.59752,0.54739,0.29451,1.34029,0.81302
0.41851,0.76915,0.59602,0.54702,0.29351,1.33867,0.81215
0.41889,0.76865,0.59477,0.54739,0.29238,1.33654,0.8114
0.41889,0.76827,0.59352,0.54752,0.29126,1.33467,0.81077
0.41914,0.76777,0.59239,0.54714,0.29026,1.33217,0.81002
0.41926,0.76727,0.59114,0.54777,0.28913,1.33004,0.80915
0.41939,0.7669,0.58977,0.54464,0.28838,1.32829,0.80852
0.41939,0.7664,0.58839,0.54514,0.28726,1.32604,0.80765
0.41964,0.7659,0.58727,0.54764,0.28638,1.32067,0.80702
0.41964,0.7654,0.58589,0.54764,0.28551,1.32242,0.8064
0.41989,0.76502,0.58502,0.54677,0.28451,1.32042,0.80565
0.42001,0.76465,0.58377,0.54802,0.28376,1.31892,0.80515
0.42001,0.7644,0.58289,0.54689,0.28288,1.31717,0.8039
0.42026,0.76415,0.58164,0.54739,0.28201,1.31517,0.8039
0.41926,0.76152,0.57914,0.54752,0.28251,1.32029,0.80727
0.41689,0.76427,0.58177,0.54739,0.28301,1.31592,0.80402
0.41214,0.76265,0.58239,0.54289,0.28413,1.31604,0.80565
0.40764,0.76177,0.58289,0.54189,0.28551,1.31704,0.8064
0.40376,0.7614,0.58364,0.54402,0.28788,1.31754,0.80765
0.39951,0.76127,0.58502,0.54739,0.29076,1.31804,0.80977
0.39464,0.76177,0.58627,0.54839,0.29326,1.31829,0.81165
0.39014,0.7614,0.58702,0.54652,0.29651,1.31729,0.8134
0.38676,0.76102,0.58827,0.54577,0.29976,1.31567,0.81502
0.38314,0.76027,0.58877,0.54239,0.30251,1.31417,0.81602
0.37914,0.7599,0.58977,0.54739,0.30551,1.31279,0.81777
0.37589,0.76002,0.59064,0.54752,0.30876,1.31041,0.81928
0.37301,0.76002,0.59177,0.54739,0.31176,1.31066,0.82128
0.37064,0.75977,0.59264,0.54277,0.31476,1.30904,0.8219
0.36776,0.75977,0.59389,0.54677,0.31763,1.30704,0.82365
0.36551,0.7594,0.59489,0.54214,0.32038,1.30516,0.82503
0.36214,0.75927,0.59564,0.54589,0.32326,1.30229,0.82615
0.36001,0.75802,0.59602,0.54777,0.32513,1.29929,0.82615
0.35739,0.75765,0.59652,0.54652,0.32738,1.29666,0.82728
0.35501,0.75677,0.59677,0.54777,0.32926,1.29354,0.82803
0.35339,0.75615,0.59702,0.54739,0.33101,1.29104,0.8284
0.35164,0.75502,0.59689,0.54639,0.33226,1.28691,0.82803
0.34989,0.7539,0.59702,0.54702,0.33426,1.28529,0.82878
0.34726,0.75377,0.59727,0.54664,0.33576,1.28104,0.82878
0.34501,0.75277,0.59689,0.54777,0.33714,1.27816,0.82915
0.34376,0.75152,0.59627,0.54752,0.33789,1.27416,0.8289
0.34201,0.7504,0.59602,0.54764,0.33901,1.27141,0.82878
0.34089,0.74977,0.59577,0.54739,0.34001,1.26879,0.82865
0.33951,0.7484,0.59564,0.54452,0.34101,1.26566,0.8284
0.33826,0.74815,0.59452,0.54727,0.34164,1.26279,0.8284
0.33801,0.74677,0.59402,0.54839,0.34226,1.25891,0.8279
0.33676,0.74565,0.59377,0.54877,0.34239,1.25504,0.82665
0.33589,0.74602,0.59377,0.54802,0.34389,1.25579,0.8284
0.33351,0.74277,0.59177,0.54727,0.34314,1.24866,0.82553
0.33201,0.74002,0.59002,0.54489,0.34326,1.24404,0.82403
0.33151,0.73865,0.58789,0.54664,0.34226,1.23829,0.82103
0.33076,0.73552,0.58439,0.54814,0.34164,1.23304,0.8179
0.33051,0.73465,0.58464,0.54827,0.34214,1.23216,0.81877
0.33039,0.73427,0.58414,0.54839,0.34314,1.23229,0.81965
0.33001,0.73415,0.58452,0.54839,0.34389,1.23204,0.8199
0.32939,0.73265,0.58352,0.54777,0.34439,1.22866,0.81902
0.32914,0.73215,0.58314,0.54752,0.34514,1.22779,0.81928
0.32939,0.73152,0.58302,0.54889,0.34539,1.22679,0.8194
0.32964,0.73265,0.58364,0.54827,0.34689,1.22841,0.82053
0.32864,0.7309,0.58277,0.54852,0.34664,1.22391,0.81915
0.32814,0.72952,0.58164,0.54914,0.34664,1.22079,0.81815
0.32776,0.72815,0.58064,0.54677,0.34664,1.21891,0.81727
0.32738,0.7274,0.58002,0.54777,0.34676,1.21754,0.8169
0.32713,0.72665,0.57989,0.54689,0.34701,1.21616,0.81677
0.32688,0.7254,0.57839,0.54827,0.34726,1.21316,0.81552
0.32676,0.72427,0.57764,0.54889,0.34739,1.21166,0.81502
0.32738,0.72365,0.57777,0.54514,0.34714,1.21116,0.81502
0.32713,0.72265,0.57739,0.54702,0.34739,1.20979,0.81465
0.32651,0.72202,0.57639,0.54802,0.34776,1.20904,0.8149
0.32688,0.7219,0.57739,0.54664,0.34851,1.20904,0.81502
0.32676,0.72165,0.57689,0.54789,0.34889,1.20804,0.81502
0.32601,0.72027,0.57652,0.54814,0.34876,1.20466,0.82053
0.32613,0.7204,0.57739,0.54827,0.35001,1.20716,0.81527
0.32663,0.7204,0.57702,0.54789,0.35026,1.20616,0.81577
0.32476,0.71827,0.57527,0.54977,0.34901,1.20116,0.81277
0.32476,0.71577,0.57364,0.54614,0.34864,1.19841,0.81115
0.32526,0.71677,0.57389,0.54927,0.34901,1.19904,0.81677
0.32588,0.71715,0.57452,0.54902,0.35014,1.19891,0.81215
0.32501,0.71565,0.57327,0.54877,0.34989,1.19616,0.81227
0.32563,0.71527,0.57277,0.54989,0.35014,1.19604,0.81215
0.32626,0.7149,0.57227,0.54552,0.35076,1.19554,0.81202
0.32626,0.71477,0.57227,0.54802,0.35139,1.19566,0.81227
0.32651,0.71465,0.57264,0.54814,0.35189,1.19529,0.81215
0.32688,0.7144,0.57277,0.54752,0.35226,1.19529,0.81277
0.32676,0.71502,0.57314,0.54902,0.35276,1.19479,0.81315
0.32676,0.71465,0.57289,0.54877,0.35301,1.19454,0.81302
0.32676,0.71427,0.57289,0.54902,0.35326,1.19329,0.8124
0.32638,0.71302,0.57214,0.54552,0.35339,1.19216,0.8124
0.32663,0.7129,0.57189,0.54977,0.35339,1.19141,0.81215
0.32651,0.71277,0.57189,0.54964,0.35389,1.19104,0.8124
0.32701,0.71252,0.57152,0.54902,0.35401,1.18954,0.81202
0.32663,0.71152,0.57102,0.54952,0.35364,1.18841,0.81127
0.32663,0.71065,0.57014,0.54952,0.35389,1.18691,0.81065
0.32688,0.70977,0.56989,0.54977,0.35401,1.18679,0.81065
0.32751,0.71027,0.57014,0.54602,0.35476,1.18716,0.81115
0.32738,0.7099,0.56989,0.54977,0.35489,1.18679,0.81052
0.32801,0.7094,0.56939,0.54952,0.35514,1.18566,0.8104
0.32826,0.70877,0.56914,0.54964,0.35526,1.18591,0.81065
0.32864,0.70877,0.56939,0.54989,0.35539,1.18554,0.81052
0.32889,0.7089,0.56977,0.55002,0.35601,1.18541,0.81077
0.32914,0.7084,0.56977,0.54964,0.35589,1.18566,0.81077
0.32914,0.70815,0.56952,0.55052,0.35526,1.18591,0.81115
0.32901,0.70752,0.56927,0.54964,0.35664,1.18491,0.8109
0.32939,0.70765,0.56952,0.55077,0.35664,1.18416,0.8049
0.32989,0.70765,0.57014,0.54689,0.35776,1.18616,0.81115
0.33014,0.70727,0.57052,0.55052,0.35814,1.18566,0.81215
0.32951,0.7079,0.57089,0.54927,0.35876,1.18679,0.81315
0.33039,0.70827,0.57127,0.55052,0.35926,1.18691,0.8134
0.33076,0.70777,0.57114,0.54989,0.35964,1.18629,0.81315
0.33076,0.7079,0.57164,0.54677,0.35989,1.18654,0.81365
0.33089,0.7079,0.57202,0.55027,0.36039,1.18629,0.81402
0.33114,0.70815,0.57227,0.54702,0.36101,1.18604,0.81402
0.33126,0.70777,0.57239,0.55027,0.36114,1.18604,0.8144
0.33139,0.7074,0.57227,0.54827,0.36126,1.18529,0.81415
0.33151,0.7069,0.57227,0.54902,0.36126,1.18479,0.81415
0.33151,0.70702,0.57214,0.55027,0.36164,1.18429,0.81415
0.33151,0.70652,0.57214,0.55002,0.36151,1.18341,0.81402
0.33164,0.70615,0.57214,0.54989,0.36176,1.18266,0.8139
0.33214,0.7064,0.57239,0.55027,0.36214,1.18304,0.81415
0.33189,0.70615,0.57202,0.55064,0.36239,1.18291,0.81427
0.33239,0.70615,0.57214,0.55027,0.36264,1.18254,0.81415
0.33239,0.70577,0.57214,0.55027,0.36276,1.18204,0.81415
0.33264,0.70527,0.57189,0.54964,0.36289,1.18154,0.81402
0.33251,0.70552,0.57177,0.55014,0.36276,1.18129,0.81352
0.33276,0.70552,0.57177,0.54664,0.36301,1.18116,0.81402
0.33339,0.70552,0.57189,0.54914,0.36301,1.18066,0.81377
0.33314,0.70552,0.57164,0.55014,0.36339,1.18054,0.8139
0.33351,0.7054,0.57152,0.55052,0.36339,1.17979,0.8139
0.33364,0.7054,0.57139,0.55102,0.36376,1.17966,0.81377
0.33376,0.7049,0.57127,0.54602,0.36376,1.17979,0.8134
0.33376,0.7049,0.57127,0.54914,0.36414,1.17954,0.8139
0.33376,0.70477,0.57064,0.55127,0.36401,1.17904,0.8139
0.33401,0.70477,0.57127,0.54889,0.36426,1.17916,0.81415
0.33414,0.7044,0.57139,0.54864,0.36426,1.17879,0.81402
0.33414,0.70415,0.57102,0.55064,0.36401,1.17804,0.8134
0.33439,0.7039,0.57102,0.55114,0.36464,1.17829,0.81402
0.33464,0.70402,0.57102,0.54652,0.36464,1.17804,0.81277
0.33601,0.70477,0.57214,0.54689,0.36576,1.18254,0.8154
0.34139,0.70627,0.57314,0.54764,0.36739,1.18566,0.81727
0.34464,0.70827,0.57477,0.55089,0.36839,1.18804,0.81928
0.34539,0.70902,0.57539,0.54664,0.36926,1.18979,0.81978
0.34526,0.70977,0.57577,0.55002,0.36976,1.19066,0.82028
0.34489,0.70965,0.57552,0.55039,0.37014,1.19066,0.8204
0.34439,0.70977,0.57627,0.55052,0.37039,1.19079,0.82028
0.34364,0.70977,0.57627,0.54739,0.37051,1.19054,0.82028
0.34289,0.70902,0.57589,0.54764,0.37076,1.18954,0.81953
0.34214,0.70865,0.57577,0.55014,0.37014,1.18916,0.81928
0.34151,0.70827,0.57527,0.55102,0.37026,1.18854,0.81877
0.34089,0.70802,0.57502,0.55039,0.37051,1.18829,0.8184
0.34026,0.70777,0.57464,0.54677,0.37064,1.18804,0.81815
0.33976,0.70727,0.57414,0.55002,0.37051,1.18741,0.81765
0.34076,0.7079,0.57464,0.54602,0.37351,1.19304,0.8189
0.34651,0.70952,0.57589,0.55052,0.37601,1.19891,0.8214
0.35301,0.7119,0.57739,0.55052,0.37951,1.20454,0.8239
0.35939,0.71402,0.57864,0.55039,0.38201,1.20766,0.82615
0.36201,0.71477,0.57939,0.55002,0.38314,1.20879,0.82665
0.36151,0.7149,0.57977,0.55027,0.38451,1.20966,0.82715
0.36051,0.71427,0.58014,0.55102,0.38551,1.20966,0.8274
0.35964,0.71415,0.58039,0.54764,0.38614,1.21016,0.82765
0.35864,0.71352,0.58064,0.54664,0.38639,1.21004,0.82778
0.35739,0.71315,0.58027,0.54814,0.38589,1.20966,0.8279
0.35664,0.7124,0.58027,0.55002,0.38614,1.20916,0.82753
0.35551,0.71202,0.58077,0.54964,0.38601,1.20854,0.82765
0.35439,0.71152,0.58089,0.54664,0.38601,1.20779,0.8279
0.35351,0.71102,0.58102,0.54639,0.38551,1.20729,0.82765
0.35251,0.71065,0.58089,0.55014,0.38539,1.20641,0.82778
0.35176,0.7104,0.58077,0.55052,0.38501,1.20516,0.8274
0.35114,0.7099,0.58077,0.55027,0.38451,1.20429,0.8274
0.35051,0.70977,0.58039,0.55064,0.38426,1.20354,0.82703
0.35026,0.70915,0.58052,0.55039,0.38376,1.20229,0.82678
0.34976,0.70902,0.58002,0.54877,0.38351,1.20129,0.82603
0.34914,0.70815,0.57952,0.54664,0.38301,1.19929,0.82603
0.34839,0.70802,0.57977,0.55027,0.38251,1.19929,0.82553
0.34826,0.70765,0.57939,0.54614,0.38214,1.19804,0.82553
0.34789,0.70777,0.57902,0.55052,0.38164,1.19629,0.82528
0.34764,0.70727,0.57939,0.55089,0.38126,1.19566,0.82503
0.34726,0.70715,0.57914,0.54689,0.38114,1.19579,0.82515
0.34726,0.70702,0.57902,0.55052,0.38076,1.19479,0.8249
0.34701,0.70652,0.57902,0.55039,0.38051,1.19429,0.82503
0.34689,0.70665,0.57877,0.55064,0.38051,1.19329,0.82478
0.34689,0.70652,0.57902,0.54689,0.38039,1.19329,0.82478
0.34664,0.70577,0.57802,0.54827,0.37964,1.19104,0.82378
0.34651,0.70565,0.57802,0.55039,0.37939,1.19066,0.8239
0.34639,0.70515,0.57764,0.55039,0.37889,1.18916,0.82315
0.34626,0.70502,0.57739,0.55002,0.37864,1.18854,0.82303
0.34601,0.7049,0.57677,0.55052,0.37826,1.18766,0.82253
0.34576,0.70427,0.57689,0.55052,0.37764,1.18666,0.82203
0.34564,0.70377,0.57639,0.55089,0.37739,1.18541,0.82203
0.34539,0.7034,0.57589,0.55114,0.37714,1.18429,0.8214
0.34539,0.70352,0.57552,0.54714,0.37701,1.18354,0.8214
0.34576,0.70302,0.57539,0.55089,0.37689,1.18341,0.82065
0.34539,0.70265,0.57477,0.54877,0.37664,1.18254,0.82103
0.34526,0.70215,0.57464,0.55014,0.37589,1.18191,0.82015
0.34539,0.70177,0.57452,0.55027,0.37576,1.18141,0.8204
0.34551,0.70152,0.57427,0.54689,0.37576,1.18116,0.8204
0.34551,0.70152,0.57439,0.55114,0.37564,1.18091,0.82015
0.34539,0.70152,0.57439,0.55089,0.37564,1.18041,0.82028
0.34526,0.70052,0.57364,0.54902,0.37489,1.17891,0.8194
0.34551,0.7009,0.57377,0.54852,0.37526,1.17916,0.81965
0.34539,0.7009,0.57364,0.54914,0.37526,1.17866,0.81965
0.34551,0.70115,0.57377,0.55077,0.37539,1.17891,0.81953
0.34589,0.70115,0.57389,0.55064,0.37526,1.17829,0.81928
0.34589,0.70102,0.57364,0.55052,0.37514,1.17554,0.81953
0.34601,0.7009,0.57352,0.55114,0.37464,1.17841,0.81965
0.34601,0.70065,0.57327,0.54864,0.37501,1.17779,0.81953
0.34589,0.70027,0.57327,0.55064,0.37514,1.17741,0.81928
0.34564,0.70015,0.57314,0.54702,0.37489,1.17691,0.8194
0.34551,0.69977,0.57314,0.55064,0.37464,1.17616,0.81928
0.34576,0.70015,0.57289,0.55052,0.37476,1.17554,0.8194
0.34576,0.6999,0.57289,0.55064,0.37451,1.17591,0.81915
0.34576,0.69977,0.57277,0.54814,0.37439,1.17541,0.81915
0.34564,0.6999,0.57227,0.55052,0.37439,1.17454,0.81915
0.34576,0.69977,0.57289,0.55039,0.37439,1.17466,0.81915
0.34601,0.70002,0.57277,0.54802,0.37451,1.17504,0.81915
0.34589,0.6999,0.57277,0.54952,0.37326,1.17441,0.8189
0.34589,0.69977,0.57252,0.54864,0.37439,1.17429,0.81865
0.34589,0.69965,0.57214,0.55064,0.37426,1.17379,0.8189
0.34601,0.69965,0.57214,0.54714,0.37426,1.17279,0.8189
0.34614,0.69902,0.57214,0.54989,0.37414,1.17316,0.81877
0.34614,0.6994,0.57189,0.54989,0.37401,1.17291,0.81865
0.34614,0.6989,0.57189,0.54702,0.37389,1.17229,0.81865
0.34626,0.69877,0.57189,0.55027,0.37376,1.17204,0.81852
0.34626,0.69865,0.57164,0.55139,0.37389,1.17116,0.81865
0.34626,0.6984,0.57152,0.54902,0.37351,1.17116,0.81815
0.34614,0.69802,0.57139,0.54952,0.37364,1.16991,0.81827
0.34626,0.69777,0.57127,0.55089,0.37364,1.16979,0.8184
0.34651,0.69752,0.57127,0.54827,0.37351,1.16991,0.81815
0.34664,0.6979,0.57114,0.55077,0.37351,1.16954,0.81815
0.34664,0.69765,0.57102,0.55039,0.37339,1.16916,0.8179
0.34639,0.69777,0.57114,0.55002,0.37426,1.17129,0.81852
0.35089,0.69827,0.57289,0.54839,0.37689,1.17704,0.8209
0.35939,0.70202,0.57514,0.55064,0.37951,1.18354,0.82453
0.36889,0.70527,0.57702,0.54989,0.38201,1.18879,0.82728
0.37451,0.70727,0.57877,0.54839,0.38364,1.19141,0.8294
0.37476,0.7084,0.57977,0.55064,0.38426,1.19391,0.83028
0.37489,0.70852,0.58077,0.55164,0.38614,1.19579,0.8309
0.37464,0.7089,0.58164,0.55064,0.38676,1.19741,0.8314
0.37451,0.70902,0.58227,0.55139,0.38851,1.19879,0.83215
0.37376,0.70902,0.58214,0.54814,0.38926,1.19916,0.83215
0.37239,0.7079,0.58239,0.55102,0.38989,1.19816,0.83115
0.37001,0.7064,0.58139,0.54864,0.38951,1.19679,0.82978
0.36839,0.70565,0.58102,0.55064,0.38976,1.19616,0.82978
0.36226,0.69552,0.57327,0.54852,0.38426,1.18066,0.81965
0.36339,0.69815,0.57464,0.54839,0.38626,1.18629,0.82253
0.36289,0.6974,0.57427,0.55127,0.38639,1.18691,0.82265
0.36226,0.69665,0.57477,0.55014,0.38651,1.18791,0.8229
0.36151,0.69665,0.57452,0.55027,0.38714,1.18854,0.8229
0.36076,0.69602,0.57452,0.55164,0.38639,1.18804,0.8234
0.36026,0.69565,0.57477,0.54814,0.38751,1.18991,0.82378
0.35939,0.69577,0.57539,0.54814,0.38789,1.19029,0.82415
0.35876,0.69552,0.57577,0.55089,0.38814,1.19116,0.82403
0.35851,0.69577,0.57589,0.54889,0.38839,1.19154,0.82453
0.35801,0.69565,0.57652,0.55139,0.38901,1.19166,0.82528
0.35701,0.6954,0.57702,0.55052,0.38889,1.19166,0.82528
0.35701,0.6949,0.57714,0.54802,0.38901,1.19179,0.82503
0.35664,0.69515,0.57764,0.54839,0.38901,1.19191,0.82465
0.35589,0.69452,0.57764,0.55164,0.38864,1.19141,0.8254
0.35564,0.69452,0.57814,0.55164,0.38889,1.19141,0.82565
0.35501,0.6939,0.57814,0.55102,0.38851,1.19054,0.8254
0.35464,0.6944,0.57864,0.54977,0.38889,1.19091,0.8259
0.35414,0.6944,0.57877,0.54877,0.38901,1.19104,0.8259
0.35376,0.69402,0.57802,0.55102,0.38864,1.19054,0.82578
0.35339,0.6924,0.57927,0.54889,0.38876,1.19029,0.8259
0.35301,0.69377,0.57902,0.55127,0.38851,1.18941,0.8254
0.35264,0.69327,0.57902,0.54839,0.38801,1.18816,0.82465
0.35214,0.6929,0.57877,0.55127,0.38764,1.18766,0.82478
0.35189,0.69265,0.57864,0.55014,0.38739,1.18704,0.8244
0.35164,0.6924,0.57852,0.54852,0.38714,1.18604,0.82465
0.35151,0.6924,0.57852,0.55114,0.38714,1.18654,0.8244
0.35139,0.69215,0.57839,0.55077,0.38676,1.18554,0.82428
0.35101,0.69177,0.57827,0.54889,0.38664,1.18516,0.82415
0.35089,0.69152,0.57827,0.54827,0.38651,1.18441,0.82365
0.35076,0.69127,0.57777,0.55089,0.38589,1.18404,0.8234
0.35051,0.69115,0.57764,0.55177,0.38576,1.18366,0.8234
0.35039,0.69115,0.57789,0.55102,0.38589,1.18341,0.82328
0.35026,0.69077,0.57764,0.55127,0.38551,1.18266,0.82278
0.35001,0.6904,0.57714,0.55164,0.38526,1.18216,0.82265
0.34976,0.68977,0.57677,0.55014,0.38489,1.18116,0.82178
0.34951,0.68977,0.57664,0.55102,0.38489,1.18091,0.82203
0.34939,0.68952,0.57652,0.55164,0.38464,1.18016,0.82178
0.34926,0.68902,0.57652,0.55139,0.38451,1.18054,0.82215
0.34951,0.6894,0.57677,0.55152,0.38451,1.18016,0.82215
0.34939,0.6889,0.57689,0.54764,0.38439,1.17941,0.82215
0.34914,0.6894,0.57689,0.55127,0.38439,1.17941,0.82178
0.34914,0.68927,0.57664,0.54789,0.38314,1.17466,0.82115
0.34889,0.68827,0.57627,0.55089,0.38339,1.17741,0.82115
0.34901,0.68865,0.57614,0.55152,0.38114,1.17729,0.82128
0.34876,0.68815,0.57589,0.55139,0.38389,1.17804,0.82178
0.34889,0.68802,0.57677,0.55039,0.38376,1.17804,0.82165
0.34876,0.68865,0.57677,0.54914,0.38389,1.17804,0.8219
0.34826,0.68727,0.57602,0.54889,0.38326,1.17554,0.81902
0.34826,0.68552,0.57089,0.55239,0.37889,1.17629,0.8214
0.34851,0.68777,0.57639,0.55139,0.38364,1.17741,0.82178
0.34826,0.68715,0.57589,0.55114,0.38314,1.17591,0.82078
0.34826,0.68677,0.57589,0.55227,0.38301,1.17554,0.82078
0.34801,0.68665,0.57602,0.55164,0.38289,1.17504,0.82053
0.34764,0.68627,0.57577,0.55027,0.38276,1.17454,0.82053
0.34764,0.6854,0.57414,0.54802,0.38264,1.17404,0.82003
0.34789,0.6859,0.57539,0.54852,0.38276,1.17429,0.82028
0.34776,0.68627,0.57539,0.54827,0.38264,1.17429,0.82028
0.34776,0.68615,0.57552,0.55127,0.38251,1.17366,0.82028
0.34751,0.6859,0.57527,0.54977,0.38251,1.17379,0.82003
0.34726,0.68565,0.57527,0.55202,0.38189,1.17316,0.81965
0.34689,0.68527,0.57514,0.55102,0.38176,1.17241,0.81965
0.34701,0.6849,0.57464,0.55064,0.38176,1.17154,0.8189
0.34664,0.68465,0.57427,0.54914,0.38139,1.17129,0.81953
0.34714,0.68515,0.57489,0.55139,0.38189,1.17216,0.81315
0.34689,0.68477,0.57477,0.55114,0.38164,1.17141,0.81928
0.34689,0.68465,0.57427,0.55202,0.37776,1.17104,0.81928
0.34364,0.68402,0.57402,0.55052,0.38114,1.17029,0.8184
0.34351,0.68302,0.57352,0.54952,0.38076,1.16916,0.81115
0.34326,0.67727,0.57302,0.55114,0.38026,1.16829,0.81752
0.34539,0.6829,0.57289,0.55164,0.38014,1.16854,0.81802
0.34351,0.68315,0.57264,0.54889,0.38026,1.16241,0.81752
0.34676,0.68327,0.57302,0.55252,0.37701,1.16804,0.81752
0.34464,0.67665,0.57139,0.55164,0.37639,1.15729,0.81052
0.34651,0.67552,0.56577,0.55014,0.37926,1.15604,0.81127
0.34764,0.68265,0.57202,0.55089,0.37989,1.16904,0.81802
0.34739,0.68265,0.57227,0.55189,0.38064,1.16941,0.81815
0.34726,0.68227,0.57264,0.55202,0.38051,1.16904,0.81815
0.34676,0.68177,0.57252,0.55189,0.38051,1.16866,0.8179
0.34751,0.68265,0.57377,0.55164,0.38226,1.17304,0.8194
0.35464,0.6849,0.57577,0.55164,0.38476,1.17891,0.82228
0.36214,0.68802,0.57814,0.55139,0.38701,1.18479,0.82553
0.36764,0.6909,0.58002,0.55052,0.38964,1.18904,0.8279
0.37139,0.6929,0.58164,0.55114,0.39201,1.19391,0.8299
0.37514,0.69465,0.58952,0.55027,0.43926,1.29904,0.86028
0.42726,0.7054,0.74615,0.55139,0.75415,1.7403,1.02816
0.53427,0.72215,0.8634,0.55039,0.86728,1.84868,1.15329
0.59702,0.7519,0.95665,0.54814,0.90678,1.87093,1.19566
0.62052,0.76802,1.01066,0.55139,0.92365,1.87843,1.21354
0.63052,0.77977,1.04491,0.55114,0.9274,1.87706,1.22079
0.62864,0.78115,1.06478,0.55152,0.92478,1.86893,1.22204
0.62789,0.7864,1.06528,0.55177,0.9144,1.85343,1.21866
0.62852,0.7949,1.07728,0.55127,0.9014,1.83943,1.21529
0.62189,0.7894,1.06603,0.54914,0.87965,1.81043,1.19566
0.61514,0.79202,1.06228,0.55164,0.86528,1.79743,1.19004
0.60802,0.79152,1.05941,0.55152,0.8489,1.76805,1.18929
0.59564,0.78752,1.05041,0.54977,0.83303,1.75593,1.18004
0.58914,0.78252,1.03903,0.55227,0.81615,1.74418,1.16766
0.57727,0.78215,1.02541,0.55139,0.79915,1.71268,1.15741
0.56927,0.77365,1.01341,0.55214,0.78202,1.69543,1.14528
0.56414,0.76702,1.00028,0.55152,0.76677,1.68143,1.12378
0.55302,0.76615,0.98716,0.55189,0.75415,1.65518,1.11316
0.54264,0.76652,0.97415,0.55164,0.73877,1.65018,1.10803
0.53939,0.7624,0.96053,0.55139,0.72402,1.6263,1.09991
0.53139,0.75865,0.9484,0.54827,0.70552,1.6138,1.09166
0.51777,0.75365,0.93465,0.55127,0.6939,1.59342,1.07916
0.51239,0.7484,0.91153,0.55202,0.67765,1.56205,1.06466
0.50727,0.74665,0.9079,0.54814,0.6649,1.5578,1.05778
0.49777,0.74315,0.89615,0.54889,0.65177,1.54167,1.04291
0.49414,0.74002,0.88015,0.54889,0.63977,1.52717,1.03816
0.48739,0.73652,0.87228,0.55152,0.62764,1.5033,1.02928
0.48139,0.73352,0.86153,0.55164,0.61627,1.4968,1.01891
0.47526,0.73065,0.8504,0.55214,0.60514,1.48305,1.01066
0.46739,0.72115,0.83978,0.55177,0.59489,1.47017,1.00278
0.46551,0.72565,0.8309,0.55177,0.58539,1.45804,0.99491
0.46026,0.72327,0.82128,0.55139,0.57589,1.44554,0.98103
0.45301,0.7209,0.81215,0.55052,0.56714,1.43492,0.98015
0.45164,0.71852,0.80327,0.55127,0.55789,1.41429,0.9729
0.44751,0.7164,0.79502,0.54989,0.55039,1.41242,0.96565
0.44326,0.71377,0.78677,0.55139,0.54177,1.40167,0.9589
0.43476,0.70465,0.77002,0.55227,0.52802,1.37667,0.94965
0.43151,0.7019,0.76815,0.55077,0.52514,1.37304,0.93865
0.43314,0.70802,0.75977,0.55139,0.51439,1.36779,0.9304
0.42939,0.70477,0.75527,0.55214,0.50802,1.35154,0.9244
0.42289,0.69727,0.74627,0.55089,0.50739,1.35592,0.92453
0.42451,0.69927,0.7384,0.55189,0.50164,1.34242,0.9244
0.42189,0.70002,0.7369,0.55102,0.49652,1.33642,0.9204
0.41939,0.69815,0.72965,0.55152,0.49051,1.33729,0.91453
0.41714,0.6999,0.72665,0.55177,0.48489,1.32567,0.91078
0.41414,0.69477,0.72065,0.55002,0.48226,1.32442,0.90903
0.41251,0.69815,0.71652,0.54852,0.47826,1.32017,0.90528
0.40989,0.69502,0.71015,0.55227,0.47151,1.30829,0.90078
0.40614,0.69277,0.7059,0.55152,0.46676,1.30754,0.8979
0.40401,0.69315,0.70227,0.55152,0.46439,1.30191,0.8934
0.40226,0.69127,0.6939,0.55027,0.46139,1.29091,0.88928
0.40314,0.68952,0.69127,0.55089,0.45689,1.28829,0.88403
